"Date","Price","Open","High","Low","Vol.","Change %"
"03/15/2022","2.532","2.590","2.590","2.514","591.12K","0.08%"
"03/14/2022","2.530","2.524","2.564","2.524","2.03M","0.24%"
"03/13/2022","2.524","2.510","2.589","2.510","1.29M","-1.02%"
"03/10/2022","2.550","2.575","2.585","2.510","6.50M","0.00%"
"03/09/2022","2.550","2.550","2.569","2.530","16.92M","0.08%"
"03/08/2022","2.548","2.589","2.589","2.530","4.59M","0.71%"
"03/07/2022","2.530","2.523","2.570","2.520","4.44M","0.80%"
"03/03/2022","2.510","2.500","2.510","2.484","4.24M","0.44%"
"03/02/2022","2.499","2.530","2.530","2.491","3.40M","-0.52%"
"03/01/2022","2.512","2.510","2.519","2.500","3.39M","0.08%"
"02/28/2022","2.510","2.489","2.519","2.426","6.48M","1.21%"
"02/27/2022","2.480","2.499","2.500","2.465","1.43M","1.68%"
"02/24/2022","2.439","2.475","2.517","2.401","5.45M","-3.60%"
"02/23/2022","2.530","2.490","2.545","2.490","1.23M","2.02%"
"02/22/2022","2.480","2.540","2.540","2.460","1.46M","-0.72%"
"02/21/2022","2.498","2.549","2.549","2.481","1.94M","-0.20%"
"02/20/2022","2.503","2.507","2.550","2.503","3.13M","-1.07%"
"02/17/2022","2.530","2.563","2.580","2.523","1.56M","-1.56%"
"02/16/2022","2.570","2.527","2.570","2.522","3.14M","2.02%"
"02/15/2022","2.519","2.500","2.534","2.491","2.31M","-0.28%"
"02/14/2022","2.526","2.550","2.563","2.502","2.19M","-0.94%"
"02/13/2022","2.550","2.600","2.635","2.550","844.93K","-2.63%"
"02/10/2022","2.619","2.604","2.620","2.581","1.47M","0.34%"
"02/09/2022","2.610","2.640","2.640","2.604","861.55K","0.19%"
"02/07/2022","2.605","2.627","2.645","2.600","1.72M","-0.95%"
"02/06/2022","2.630","2.601","2.649","2.600","3.65M","0.54%"
"02/03/2022","2.616","2.605","2.626","2.600","3.67M","0.38%"
"02/02/2022","2.606","2.611","2.630","2.605","1.90M","-0.84%"
"02/01/2022","2.628","2.603","2.630","2.600","1.96M","0.31%"
"01/31/2022","2.620","2.600","2.650","2.584","2.67M","0.08%"
"01/30/2022","2.618","2.585","2.618","2.585","2.46M","1.47%"
"01/27/2022","2.580","2.590","2.611","2.580","1.02M","-0.39%"
"01/26/2022","2.590","2.621","2.621","2.581","2.68M","-0.35%"
"01/25/2022","2.599","2.600","2.605","2.591","1.06M","-0.42%"
"01/24/2022","2.610","2.624","2.624","2.587","1.81M","-0.50%"
"01/23/2022","2.623","2.608","2.623","2.600","1.92M","0.73%"
"01/20/2022","2.604","2.634","2.679","2.600","3.29M","-1.70%"
"01/19/2022","2.649","2.688","2.699","2.632","3.81M","-1.45%"
"01/18/2022","2.688","2.625","2.699","2.625","4.86M","2.32%"
"01/17/2022","2.627","2.610","2.635","2.605","5.11M","0.34%"
"01/16/2022","2.618","2.619","2.619","2.605","2.22M","-0.04%"
"01/13/2022","2.619","2.619","2.619","2.606","757.11K","0.00%"
"01/12/2022","2.619","2.605","2.619","2.604","2.52M","0.34%"
"01/11/2022","2.610","2.600","2.617","2.600","485.08K","-0.04%"
"01/10/2022","2.611","2.592","2.617","2.590","2.15M","0.81%"
"01/09/2022","2.590","2.565","2.610","2.558","1.33M","0.19%"
"01/06/2022","2.585","2.600","2.600","2.575","2.28M","-0.46%"
"01/05/2022","2.597","2.582","2.598","2.581","255.03K","0.54%"
"01/04/2022","2.583","2.599","2.599","2.581","789.83K","-0.62%"
"01/03/2022","2.599","2.600","2.610","2.580","1.30M","-0.23%"
"01/02/2022","2.605","2.610","2.650","2.601","2.16M","-5.27%"
"12/30/2021","2.750","2.572","2.750","2.561","7.45M","5.77%"
"12/29/2021","2.600","2.566","2.600","2.565","1.24M","0.00%"
"12/28/2021","2.600","2.598","2.600","2.598","839.97K","0.04%"
"12/27/2021","2.599","2.580","2.599","2.557","955.31K","-0.04%"
"12/26/2021","2.600","2.600","2.600","2.581","433.38K","0.00%"
"12/23/2021","2.600","2.575","2.600","2.556","1.51M","0.97%"
"12/22/2021","2.575","2.543","2.590","2.540","287.66K","-0.39%"
"12/21/2021","2.585","2.535","2.585","2.535","1.31M","0.19%"
"12/20/2021","2.580","2.560","2.580","2.538","708.06K","0.00%"
"12/16/2021","2.580","2.536","2.580","2.536","1.14M","1.69%"
"12/15/2021","2.537","2.539","2.560","2.535","375.25K","-0.28%"
"12/14/2021","2.544","2.570","2.570","2.538","680.65K","-1.05%"
"12/13/2021","2.571","2.547","2.589","2.547","404.94K","0.04%"
